Media,ABRC-new,Genotype,MRPL,MRVL,MRVA,noLRpMR,Basal,Branched,Apical,Straightness,TRS,LRDpMR,LRDpBZ,Depth,LRL,MRpTRS,aLRL,aLRLpMRL,LRLpMRL,BasalpMRL,BranchedpMRL,ApicalpMRL,PC1,PC2,PC3
125,CS76252,TOU-A1-115,2.14045,1.9421,16.049,9,0.0508,1.40294,0.68671,0.907333,3.065527,4.204723,6.4151,1.866408,0.925077,0.69823231,0.102786333,0.048020899,0.432188091,2.37333271,65.54416127,32.08250602,1.092534779,1.603621643,-1.124844075
0,CS76253,TOU-A1-116,1.14969,1.01696,-9.46232,3,0.749829,0.343801,0.05606,0.884551,1.433074,2.609399,8.725979,1.003123,0.283384,0.802254454,0.094461333,0.082162438,0.246487314,65.22010281,29.90380015,4.876097035,4.850043079,2.808604313,-0.612123692
0,CS76253,TOU-A1-116,3.70233,3.14268,15.0512,7,0.812426,0.725334,2.16457,0.848838,4.148636,1.890701,9.650725,3.034868,0.446306,0.892421027,0.063758,0.017221047,0.120547331,21.9436409,19.59128441,58.4650747,2.891406049,-1.841881209,0.621546387
0,CS76253,TOU-A1-116,3.80663,3.14221,21.6719,7,0.142782,1.170728,2.49312,0.825457,4.885912,1.838897,5.979186,2.920099,1.079282,0.779103267,0.154183143,0.040503843,0.283526899,3.75087676,30.75497225,65.49415099,1.325765846,-1.521777918,0.958002086
0,CS76253,TOU-A1-116,3.36198,2.74836,21.801399,5,0.407303,0.640787,2.31389,0.817483,3.944531,1.487219,7.802905,2.551788,0.582551,0.852314255,0.1165102,0.034655233,0.173276165,12.11497391,19.05980999,68.82521609,2.711769882,-1.50918255,1.274504978
75,CS76253,TOU-A1-116,3.64935,3.03202,-8.70952,12,0.135342,2.098368,1.41564,0.830838,6.400081,3.288257,5.718729,2.997057,2.750731,0.570203721,0.229227583,0.062813264,0.753759163,3.708660446,57.49977393,38.79156562,-0.896720974,0.81890911,-0.388856643
75,CS76253,TOU-A1-116,3.64175,3.28551,-4.22818,14,0.371382,2.041028,1.22934,0.902179,6.268034,3.844306,6.859289,3.276568,2.626284,0.581003549,0.187591714,0.05151142,0.721159882,10.19789936,56.04525297,33.75684767,-0.717850088,0.502028407,-0.722421124
75,CS76253,TOU-A1-116,3.76891,3.35789,-13.6142,4,1.41947,0.92636,1.42308,0.890945,4.061912,1.061315,4.317976,3.263542,0.293002,0.92786599,0.0732505,0.01943546,0.07774184,37.66261333,24.57898968,37.75839699,3.746818674,-1.834992051,-0.491055088
75,CS76253,TOU-A1-116,3.91785,3.36704,-1.73571,18,0.301345,2.351985,1.26452,0.85941,5.710511,4.594357,7.65311,3.365495,1.792661,0.686076955,0.099592278,0.025420135,0.457562439,7.691591051,60.03254336,32.27586559,-0.641308372,0.304857666,-1.587526299
125,CS76253,TOU-A1-116,2.06026,1.83876,5.98815,3,0.399863,0.388066,1.272331,0.892489,2.164942,1.456127,7.730643,1.828727,0.104682,0.951646742,0.034894,0.016936697,0.050810092,19.40837564,18.83577801,61.75584635,4.259520597,-0.509239581,0.314538202
125,CS76253,TOU-A1-116,2.0278,1.87528,-8.62735,5,0.201021,1.073489,0.75329,0.924785,2.426387,2.465726,4.657709,1.854061,0.398587,0.835728184,0.0797174,0.03931226,0.196561298,9.913255745,52.93860341,37.14814084,2.623920316,0.847267465,-1.166741996
125,CS76253,TOU-A1-116,2.15134,1.93645,-4.54376,7,0.352145,0.858865,0.94033,0.900113,2.768909,3.253786,8.150291,1.930364,0.617569,0.776963057,0.088224143,0.041008926,0.287062482,16.36863536,39.92232748,43.70903716,2.474487924,0.949086001,-0.449283814
125,CS76253,TOU-A1-116,2.35236,2.13615,-6.86999,6,0.094161,0.769968,1.488231,0.908088,2.717205,2.55063,7.792531,2.120813,0.364845,0.865727834,0.0608075,0.025849572,0.155097434,4.002831199,32.73172474,63.26544406,2.619385509,-0.167007894,-0.125645679
0,CS76254,TOU-A1-12,5.65716,4.62352,19.1336,18,0.081461,2.488229,3.08747,0.817286,10.413898,3.181809,7.234061,4.368102,4.756738,0.543231747,0.264263222,0.046713054,0.840834977,1.439962808,43.98371268,54.57632452,-2.825944606,-1.802422783,0.811273494
0,CS76254,TOU-A1-12,1.09326,0.895693,49.666901,2,0.173442,0.135342,0.784476,0.819286,1.76997,1.829391,14.777379,0.57972,0.67671,0.617671486,0.338355,0.309491795,0.61898359,15.86466165,12.37967181,71.75566654,3.109583757,2.360736277,4.352621915
0,CS76254,TOU-A1-12,4.96542,4.45647,10.5392,14,0.244382,1.843088,2.87795,0.897501,7.494462,2.8195,7.595948,4.381289,2.529042,0.662545223,0.180645857,0.036380781,0.509330933,4.921678327,37.11847135,57.95985032,-0.947392272,-2.261395514,0.485380679
0,CS76254,TOU-A1-12,4.63469,4.11089,5.8696,8,0.687605,1.530315,2.41677,0.886983,5.553603,1.726113,5.227682,4.089337,0.918913,0.834537507,0.114864125,0.024783562,0.198268493,14.8360516,33.01871323,52.14523517,1.323258887,-2.627649961,-0.009069428
75,CS76254,TOU-A1-12,6.11383,5.34803,-5.73773,33,0.115203,4.152087,1.84654,0.874743,12.664352,5.397598,7.94781,5.321236,6.550522,0.482759007,0.198500667,0.032467482,1.071426912,1.884301657,67.9130267,30.20267165,-5.438778578,-0.775907008,-1.749718912
75,CS76254,TOU-A1-12,0.985494,0.785837,47.662998,2,0.099421,0.074021,0.812052,0.797404,1.582021,2.029439,27.019358,0.529253,0.596527,0.622933577,0.2982635,0.302653796,0.605307592,10.08844295,7.511055369,82.40050168,2.941159506,2.813716092,4.977065791
75,CS76254,TOU-A1-12,5.3767,4.62586,4.73744,30,0.189224,3.656256,1.53122,0.860353,14.282816,5.579631,8.205114,4.610056,8.906116,0.376445373,0.296870533,0.055214264,1.65642792,3.51933342,68.00185988,28.4788067,-5.745004559,0.463203584,-0.73171249
75,CS76254,TOU-A1-12,5.73464,4.96071,6.63251,33,0.086721,3.978269,1.66965,0.865043,16.97953,5.754502,8.295065,4.92751,11.24489,0.337738442,0.340754242,0.059420337,1.960871127,1.512230933,69.37260229,29.11516678,-7.04482938,0.342005768,-0.531641867
125,CS76254,TOU-A1-12,2.63484,2.39739,-5.19443,17,0.079282,2.115418,0.44014,0.909881,5.121799,6.452004,8.036237,2.387544,2.486959,0.514436431,0.146291706,0.055522045,0.94387477,3.008987263,80.2863931,16.70461964,-1.427609991,2.896977572,-1.963255657
125,CS76254,TOU-A1-12,2.96031,2.64246,5.82072,18,0.074021,2.334029,0.55226,0.89263,4.688196,6.080444,7.711987,2.628836,1.727886,0.631439044,0.095993667,0.032426897,0.583684141,2.500447588,78.84407376,18.65547865,-0.905087197,1.988682596,-2.315033673
125,CS76254,TOU-A1-12,2.55917,2.23854,-6.88172,13,0.173442,1.877198,0.50853,0.874713,4.136836,5.079772,6.925215,2.222413,1.577666,0.618629793,0.121358923,0.047421204,0.616475654,6.777275445,73.35182891,19.87089564,-0.058888704,2.3477129,-1.845581581
125,CS76254,TOU-A1-12,2.89772,2.57048,8.85431,13,0.124821,2.263989,0.50891,0.88707,5.820086,4.486286,5.742077,2.539848,2.922366,0.497882677,0.224797385,0.077577331,1.008505308,4.307559046,78.13001256,17.56242839,-1.275429746,2.268708374,-1.14327604
0,CS76255,TOU-A1-43,0.436687,0.390298,-47.726299,1,0.0635,0,0.373187,0.893771,0.802434,2.28997,0,0.262543,0.365747,0.544203012,0.365747,0.837549549,0.837549549,14.54130762,0,85.45869238,3.11427547,4.429151295,5.597208252
0,CS76255,TOU-A1-43,4.38828,3.87337,15.4535,16,0.0254,2.96865,1.39423,0.882662,9.539772,3.646075,5.389655,3.733336,5.151492,0.459998415,0.32196825,0.073370033,1.173920534,0.578814479,67.64951188,31.77167364,-3.069398895,0.409981301,-0.210543298
0,CS76255,TOU-A1-43,4.36469,3.84686,25.716299,8,0.106861,1.319679,2.93815,0.881359,8.98932,1.832891,6.062081,3.465842,4.62463,0.485541732,0.57807875,0.1324444,1.059555203,2.448306753,30.23534317,67.31635007,-1.577292008,-1.178298759,3.324341039
0,CS76255,TOU-A1-43,4.60073,4.04828,14.9546,11,0.298263,1.706847,2.59562,0.879921,9.489883,2.390925,6.444632,3.911167,4.889153,0.484803659,0.444468455,0.096608246,1.062690703,6.482949445,37.09948204,56.41756852,-1.884659941,-1.073526224,2.068363232
75,CS76255,TOU-A1-43,4.4732,3.86183,1.32343,10,0.074021,2.082209,2.31697,0.863326,5.725396,2.235536,4.802592,3.8608,1.252196,0.781290936,0.1252196,0.027993293,0.279932934,1.654766163,46.54853349,51.79670035,0.109594868,-1.705492873,-0.494953225
75,CS76255,TOU-A1-43,4.38069,3.88622,0.187854,11,0.227324,1.732246,2.42112,0.887125,6.86494,2.51102,6.350138,3.886199,2.48425,0.638125024,0.225840909,0.05155373,0.567091029,5.189228181,39.54276609,55.26800573,-0.552275428,-1.356433091,0.510310159
75,CS76255,TOU-A1-43,1.87157,1.39379,-24.444,2,0.130082,0.281205,1.460283,0.744717,4.222283,1.068622,7.112251,1.268859,2.350713,0.443260198,1.1753565,0.628005632,1.256011263,6.950421304,15.02508589,78.02449281,0.186988266,3.811267263,7.575609343
75,CS76255,TOU-A1-43,5.43367,4.7128,1.23863,22,0.061321,3.657159,1.71519,0.867333,16.459656,4.048829,6.015598,4.711699,11.025986,0.330120508,0.501181182,0.09223622,2.029196841,1.128537434,67.30550438,31.56595818,-6.27860657,0.374791643,0.515487761
125,CS76255,TOU-A1-43,2.86052,2.37247,-13.064,14,0.232584,1.774326,0.85361,0.829384,4.591488,4.894215,7.89032,2.311066,1.730968,0.623005004,0.123640571,0.04322311,0.605123544,8.13082936,62.02809279,29.84107785,-0.041984663,1.995533109,-1.355267481
125,CS76255,TOU-A1-43,1.23258,0.98928,-20.556,7,0.140603,0.728412,0.363565,0.802609,3.813325,5.679145,9.609946,0.926292,2.580745,0.323229727,0.368677857,0.299110692,2.093774846,11.40721089,59.09652923,29.49625988,-0.68412796,5.783812934,1.688181507
125,CS76255,TOU-A1-43,2.69106,2.24822,0.976538,9,0.097242,1.766888,0.82693,0.83544,3.559174,3.344407,5.093701,2.247893,0.868114,0.75609116,0.096457111,0.035843538,0.322591841,3.613520323,65.65769622,30.72878345,1.06721379,1.199317861,-1.495196192
125,CS76255,TOU-A1-43,2.53919,1.905,-20.016001,7,0.237845,1.132265,1.16908,0.750239,3.037199,2.756785,6.182298,1.789932,0.498009,0.836030171,0.071144143,0.02801844,0.196129081,9.36696348,44.59158236,46.04145416,2.331026795,1.119913508,-0.838746718
0,CS76256,TOU-A1-62,0.730592,0.635518,-20.2826,1,0.104682,0,0.62591,0.869867,1.065679,1.368753,0,0.596112,0.335087,0.68556479,0.335087,0.45865134,0.45865134,14.32838027,0,85.67161973,3.887131394,2.35381797,3.927455747
0,CS76256,TOU-A1-62,5.21341,4.49553,17.305599,15,0.130082,2.074768,3.00856,0.862301,9.730654,2.877196,7.229724,4.292025,4.517244,0.535771799,0.3011496,0.057764419,0.866466286,2.495142335,39.79675491,57.70810276,-2.305185434,-1.785468996,1.234508721
0,CS76256,TOU-A1-62,4.50927,3.78776,35.828999,12,0.145863,1.556617,2.80679,0.839994,7.146076,2.661185,7.709026,3.070993,2.636806,0.63101344,0.219733833,0.048729358,0.584752299,3.234736443,34.52037691,62.24488664,-0.452746065,-1.552821611,1.388971703
0,CS76256,TOU-A1-62,5.13811,4.03267,13.3338,15,0.133163,1.575487,3.42946,0.784855,9.046502,2.919361,9.520864,3.923961,3.908392,0.567966491,0.260559467,0.05071115,0.760667249,2.591672814,30.66277289,66.7455543,-1.678769253,-1.631776075,1.681617671
75,CS76256,TOU-A1-62,6.70637,5.91581,-5.06051,30,0.243105,3.598025,2.86524,0.882118,20.985767,4.473359,8.337908,5.892751,14.279397,0.319567543,0.4759799,0.070974298,2.129228927,3.624986394,53.65085732,42.72415629,-7.889917687,-1.362110744,0.970374621
75,CS76256,TOU-A1-62,6.8221,6.06298,-11.994,28,0.148042,4.172758,2.5013,0.888726,18.594614,4.104308,6.710191,5.930622,11.772514,0.366885809,0.420446929,0.061630133,1.725643717,2.17003562,61.16530101,36.66466337,-7.278171236,-1.455588936,-0.039697883
75,CS76256,TOU-A1-62,6.86042,6.1612,-6.52316,31,0.291726,4.256774,2.31192,0.898079,20.456625,4.518673,7.28251,6.121313,13.596205,0.335364216,0.438587258,0.063930089,1.981832745,4.252305252,62.04830025,33.6993945,-7.974215147,-1.331556697,0.040436477
75,CS76256,TOU-A1-62,7.12946,6.43645,-11.8653,32,0.109942,4.053198,2.96632,0.902796,18.261717,4.488419,7.895001,6.298927,11.132257,0.390404692,0.347883031,0.048795145,1.561444626,1.542080326,56.85140249,41.60651718,-7.371086316,-2.137528825,-0.205386693
125,CS76256,TOU-A1-62,2.59456,2.31143,-0.316548,16,0.104682,1.866678,0.6232,0.890876,6.366179,6.166749,8.571377,2.311395,3.771619,0.40755373,0.235726188,0.090854013,1.453664205,4.034672546,71.94584053,24.01948693,-2.002783961,3.196980775,-0.663302479
125,CS76256,TOU-A1-62,2.36596,2.11588,-7.98332,12,0.109942,1.882468,0.37355,0.894301,4.123229,5.071937,6.37461,2.095374,1.757269,0.573812417,0.146439083,0.06189415,0.742729801,4.646824122,79.56465874,15.78851713,-0.315122493,2.765158227,-1.865412281
125,CS76256,TOU-A1-62,2.62049,2.32424,-12.0508,14,0.104682,1.890808,0.625,0.886949,4.540678,5.342512,7.404242,2.273021,1.920188,0.577114255,0.137156286,0.052339939,0.73275914,3.994749074,72.15474968,23.85050124,-0.540761775,2.415514377,-1.677932601
125,CS76256,TOU-A1-62,2.76147,2.47168,-7.41865,16,0.130082,1.968278,0.66311,0.895059,6.547593,5.794015,8.128933,2.45099,3.786123,0.42175346,0.236632688,0.085690841,1.371053461,4.710607032,71.27645783,24.01293514,-1.983698436,2.936015035,-0.802673604
0,CS76257,TOU-A1-67,4.20905,3.44934,16.090799,16,0.061321,2.142629,2.0051,0.819506,7.707431,3.801333,7.467462,3.314208,3.498381,0.546102845,0.218648813,0.051947307,0.831156912,1.45688457,50.90528742,47.63782801,-1.658734297,0.012097564,0.245532322
0,CS76257,TOU-A1-67,4.11542,3.62051,15.3082,12,0.189224,1.531216,2.39498,0.879743,8.592384,2.915863,7.836909,3.492053,4.476964,0.478961369,0.373080333,0.090654255,1.087851058,4.597926822,37.20679785,58.19527533,-1.633833619,-0.469703694,1.87228704
0,CS76257,TOU-A1-67,1.4209,1.15011,16.209,4,0.199745,0.417823,0.803332,0.809424,4.882085,2.815117,9.573431,1.104393,3.461185,0.291043683,0.86529625,0.608977585,2.435910339,14.05763952,29.40551763,56.53684285,-0.697058234,5.015930662,6.736359348
0,CS76257,TOU-A1-67,4.03922,3.52068,20.3375,12,0.068761,1.836919,2.13354,0.871624,7.772365,2.970871,6.532678,3.301207,3.733145,0.519689953,0.311095417,0.077018686,0.924224231,1.702333619,45.47707231,52.82059408,-1.419794415,-0.342622451,1.131633787
75,CS76257,TOU-A1-67,4.78544,4.29819,-12.8419,24,0.074021,3.132109,1.57931,0.898181,19.569973,5.015213,7.662569,4.19068,14.784533,0.244529719,0.616022208,0.128728436,3.089482472,1.546796115,65.45080494,33.00239894,-7.563232527,1.785758045,1.416079475
75,CS76257,TOU-A1-67,4.10362,3.62718,-18.4349,24,0.115203,2.723527,1.26489,0.883898,14.379999,5.848495,8.812102,3.441046,10.276379,0.285369978,0.428182458,0.104342619,2.504222857,2.807350583,66.36888893,30.82376048,-5.678874007,2.461375261,0.349400208
75,CS76257,TOU-A1-67,5.61455,4.87985,-13.2748,29,0.224242,3.460128,1.93018,0.869144,15.771675,5.165151,8.381192,4.74946,10.157125,0.355989456,0.35024569,0.062381792,1.809071965,3.993944305,61.62787757,34.37817813,-6.123076138,0.190039878,-0.243336599
75,CS76257,TOU-A1-67,5.66625,5.10133,-14.4524,26,0.166003,3.552107,1.94814,0.900301,17.049273,4.588573,7.319599,4.9399,11.383023,0.332345549,0.437808577,0.077266018,2.008916479,2.929680124,62.68885065,34.38146923,-6.565129886,0.032499339,0.173679873
125,CS76257,TOU-A1-67,2.68745,2.39248,-3.6717,14,0.244382,1.785218,0.65785,0.890242,5.887942,5.209399,7.84218,2.387569,3.200492,0.456432825,0.228606571,0.085064493,1.190902901,9.093452901,66.42795215,24.47859495,-1.200659943,2.64982117,-0.630795418
125,CS76257,TOU-A1-67,2.29232,2.10824,-0.347243,12,0.066582,1.671298,0.55444,0.919697,4.428937,5.234871,7.180048,2.108201,2.136617,0.51757792,0.178051417,0.07767302,0.932076237,2.904568298,72.9085817,24.18685,-0.583728712,2.67121719,-1.10371699
125,CS76257,TOU-A1-67,2.25294,2.03236,1.08092,11,0.180882,1.474258,0.5978,0.902092,3.549398,4.882509,7.46138,2.031998,1.296458,0.634738623,0.117859818,0.052313785,0.575451632,8.028709153,65.43707334,26.53421751,0.59148374,2.130776787,-1.307220363
125,CS76257,TOU-A1-67,2.47809,2.17263,1.68468,12,0.112121,1.803179,0.56279,0.876736,3.944909,4.842439,6.654913,2.171691,1.466819,0.628174186,0.122234917,0.049326262,0.591915144,4.524492654,72.76487133,22.71063601,0.098477647,2.177433317,-1.627586658
0,CS76258,TOU-A1-96,4.28015,3.65049,35.909698,10,0.142782,1.508368,2.629,0.852888,6.035614,2.336367,6.629682,2.956686,1.755464,0.709149061,0.1755464,0.041014077,0.410140766,3.335911125,35.24100791,61.42308097,0.35334733,-1.723975835,1.018930075
0,CS76258,TOU-A1-96,4.64574,4.14927,18.4349,15,0.183963,1.936347,2.52543,0.893134,7.434945,3.228764,7.746545,3.936344,2.789205,0.624851966,0.185947,0.04002527,0.600379057,3.959821256,41.68005528,54.36012347,-1.115651441,-1.572245867,0.409216583
0,CS76258,TOU-A1-96,4.56804,4.04012,25.5954,10,0.124821,1.663479,2.77974,0.884432,8.013816,2.189123,6.011497,3.643652,3.445776,0.570020574,0.3445776,0.075432264,0.754322642,2.732484829,36.41559619,60.85191898,-1.094907697,-1.626991863,1.740900081
0,CS76258,TOU-A1-96,1.43834,1.02878,-0.71616,7,0.265424,1.017436,0.15548,0.715255,3.578039,4.866722,6.880039,1.0287,2.139699,0.401991147,0.305671286,0.212516711,1.487616975,18.453495,70.73682161,10.80968339,0.073620277,5.345094245,0.450221842
75,CS76258,TOU-A1-96,5.33499,4.83183,-8.79208,20,0.168182,3.229188,1.93762,0.905687,14.343912,3.748836,6.193507,4.775054,9.008922,0.3719341,0.4504461,0.084432417,1.688648339,3.152433275,60.52847334,36.31909338,-5.193893965,-0.194268213,0.425516472
75,CS76258,TOU-A1-96,5.16336,4.61872,-6.96826,24,0.068761,3.463579,1.63102,0.894518,14.585012,4.648136,6.929249,4.584604,9.421652,0.354018221,0.392568833,0.076029724,1.824713365,1.331710359,67.07994407,31.58834557,-5.709713089,0.490197999,-0.153552487
75,CS76258,TOU-A1-96,6.28961,5.04504,2.02477,37,0.476966,3.932734,1.87991,0.802123,25.565456,5.882718,9.408214,5.04189,19.275846,0.246019864,0.520968811,0.082830066,3.064712438,7.583395473,62.52746991,29.88913462,-9.479917818,0.751487089,0.937482698
75,CS76258,TOU-A1-96,5.58261,4.51655,5.5016,31,0.214624,3.726456,1.64153,0.809039,20.007406,5.552958,8.318895,4.495745,14.424796,0.279027176,0.465316,0.083350977,2.5838803,3.844510005,66.75114328,29.40434671,-7.707562662,1.160138455,0.519480076
125,CS76258,TOU-A1-96,2.67873,2.35643,11.249,12,0.255805,1.636805,0.78612,0.879682,5.334772,4.479735,7.331356,2.31116,2.656042,0.502126426,0.221336833,0.082627526,0.991530315,9.549488004,61.10376932,29.34674267,-0.490270374,2.06682785,-0.23522592
125,CS76258,TOU-A1-96,2.86307,2.56856,8.573,12,0.097242,2.033958,0.73187,0.897135,6.085507,4.191305,5.899827,2.539861,3.222437,0.470473537,0.268536417,0.093793172,1.125518063,3.396424118,71.04115512,25.56242076,-1.316884784,2.100267116,-0.434505634
125,CS76258,TOU-A1-96,2.77763,2.52877,6.08469,10,0.091982,1.896438,0.78921,0.910406,5.219049,3.600191,5.273044,2.514524,2.441419,0.532209987,0.2441419,0.08789576,0.878957601,3.311528173,68.27540025,28.41307158,-0.575621367,1.675427748,-0.51574909
125,CS76258,TOU-A1-96,2.6604,2.33291,15.5577,13,0.153303,1.773427,0.73367,0.876902,5.033056,4.886483,7.33044,2.247434,2.372656,0.528585416,0.182512,0.068603218,0.891841828,5.76240415,66.66016389,27.57743197,-0.562518114,2.113178021,-0.687666628
0,CS76259,TOU-C-3,4.19635,3.46254,18.2348,3,0.474787,0.624103,3.09746,0.825131,4.822261,0.714907,4.8069,3.288659,0.625911,0.870203832,0.208637,0.049718684,0.149156052,11.31428503,14.87252017,73.8131948,2.413465986,-2.837444329,1.827227385
0,CS76259,TOU-C-3,3.50657,3.13713,15.5615,4,0.667092,1.008718,1.83076,0.894643,3.810094,1.140716,3.965429,3.022132,0.303524,0.920336874,0.075881,0.021639665,0.08655866,19.02406055,28.76651543,52.20942402,3.090502251,-2.005123697,0.051329562
0,CS76259,TOU-C-3,4.70015,3.80958,39.707401,7,0.341624,1.571126,2.7874,0.810523,5.697069,1.489314,4.455403,2.930775,0.996919,0.825011949,0.142417,0.030300522,0.212103656,7.268363776,33.42714594,59.30449028,1.286276398,-2.500344547,0.829361551
0,CS76259,TOU-C-3,4.13248,3.44386,25.426901,5,0.402042,1.259258,2.47118,0.833364,4.62613,1.209927,3.970592,3.110266,0.49365,0.893290936,0.09873,0.023891223,0.119456114,9.728831114,30.47221039,59.79895849,2.190505086,-2.388235221,0.469835575
75,CS76259,TOU-C-3,5.96924,5.30886,5.64224,33,0.056061,4.247529,1.66565,0.889369,10.823441,5.528342,7.769223,5.283139,4.854201,0.551510375,0.147097,0.024642501,0.813202518,0.939164785,71.15694795,27.90388726,-4.775048456,-0.967271926,-2.213502993
75,CS76259,TOU-C-3,4.04432,3.60168,6.0939,29,0.137521,3.385199,0.5216,0.890553,14.411186,7.17055,8.566705,3.581328,10.366866,0.280637555,0.357478138,0.088390171,2.56331497,3.400349132,83.70255074,12.89710013,-6.298181065,3.034921564,-0.840898295
75,CS76259,TOU-C-3,5.09587,4.5657,3.03799,21,0.173442,3.055378,1.86705,0.895961,7.014254,4.120984,6.873127,4.559283,1.918384,0.726502063,0.091351619,0.017926599,0.376458583,3.403579762,59.95792671,36.63849353,-1.6697179,-1.431312391,-1.76900499
75,CS76259,TOU-C-3,5.3613,4.84246,8.62016,23,0.117382,3.498598,1.74532,0.903225,7.760635,4.290004,6.574062,4.787758,2.399335,0.690832644,0.104318913,0.019457765,0.447528584,2.189431668,65.2565236,32.55404473,-2.39668929,-1.447608508,-1.97827931
125,CS76259,TOU-C-3,2.71811,2.38158,4.30447,8,0.104682,1.418198,1.19523,0.87619,3.601102,2.943222,5.640961,2.374862,0.882992,0.754799503,0.110374,0.040606892,0.324855138,3.851279014,52.17588692,43.97283406,1.358427622,0.456360838,-0.671134697
125,CS76259,TOU-C-3,2.33568,2.15479,5.10217,1,0.774326,0,1.561354,0.922554,2.483722,0.428141,0,2.146252,0.148042,0.940395101,0.148042,0.063382826,0.063382826,33.1520585,0,66.8479415,5.037725415,-1.618043777,1.313021607
125,CS76259,TOU-C-3,2.0795,1.87999,1.16914,1,0.642968,0,1.436532,0.904059,2.153521,0.480885,0,1.879599,0.074021,0.965627918,0.074021,0.035595576,0.035595576,30.91935561,0,69.08064439,5.277489256,-1.372260517,0.912660274
125,CS76259,TOU-C-3,2.45359,2.13546,2.40021,8,0.446305,1.164195,0.84309,0.870341,2.943255,3.260529,6.871701,2.133586,0.489665,0.833631473,0.061208125,0.024946354,0.199570833,18.18987687,47.44863649,34.36148664,2.482588598,0.72226397,-1.082831673
